  2452611.3567328802  471.73615   73.93555      1.179e-012      1.222e-012
  2452611.6189189702  471.72724   88.09301      1.149e-012      1.251e-012
  2452612.2088336800  471.91763   73.93505      1.139e-012      1.237e-012
  2452612.8642934388  472.03964   80.22687      1.158e-012      1.256e-012
  2452613.1920219301  472.09602   72.36139      1.163e-012      1.258e-012
  2452614.1752015501  472.28066   75.50687      1.165e-012      1.273e-012
  2452614.4373808289  472.27201   77.07976      1.177e-012      1.286e-012
  2452615.2894608802  472.36698   86.51730      1.155e-012      1.338e-012
  2452616.2070796401  472.42780   95.95453      1.094e-012      1.404e-012
  2452616.4692553189  472.41816   89.66231      1.080e-012      1.418e-012
  2452617.3213210590  472.56488   97.52656      1.020e-012      1.403e-012
  2452617.6490373989  472.62514   89.66137      1.001e-012      1.409e-012
  2452618.2389230989  472.71362   75.50411      9.923e-013      1.407e-012
  2452618.8943482488  472.83296   80.22265      9.719e-013      1.301e-012
  2452619.1565164090  472.82761   73.93062      9.713e-013      1.288e-012
  2452620.2051851102  472.95767   94.37843      1.077e-012      1.229e-012
  2452621.3849278190  473.01601   91.23155      1.176e-012      1.324e-012
