0.000	385.973	 29.748	-75.987	  18.931	7670.675	300.000	987.218	-0.067	0.007	0.721	3.147	3.041e-12	0.981	2.732	2.576e-12
10.000	386.048	 30.400	-75.987	  18.933	7670.565	300.000	986.569	-0.067	0.007	0.720	3.150	3.032e-12	0.980	2.734	2.567e-12
20.000	386.125	 31.053	-75.986	  18.936	7670.450	300.000	985.952	-0.067	0.007	0.718	3.159	3.022e-12	0.978	2.737	2.561e-12
30.000	386.206	 31.705	-75.985	  18.939	7670.331	300.000	985.369	-0.066	0.007	0.717	3.164	3.011e-12	0.977	2.740	2.550e-12
40.000	386.290	 32.357	-75.984	  18.942	7670.209	300.000	984.823	-0.066	0.006	0.715	3.170	3.000e-12	0.976	2.744	2.539e-12
50.000	386.376	 33.009	-75.982	  18.945	7670.084	300.000	984.317	-0.065	0.006	0.713	3.175	2.998e-12	0.974	2.748	2.536e-12
60.000	386.466	 33.661	-75.979	  18.948	7669.955	300.000	983.854	-0.065	0.006	0.711	3.182	2.994e-12	0.972	2.752	2.531e-12
70.000	386.558	 34.312	-75.975	  18.951	7669.823	300.000	983.438	-0.064	0.006	0.708	3.189	2.999e-12	0.970	2.757	2.533e-12
80.000	386.652	 34.964	-75.971	  18.954	7669.688	300.000	983.071	-0.064	0.006	0.706	3.197	2.998e-12	0.968	2.761	2.530e-12
90.000	386.749	 35.616	-75.966	  18.957	7669.550	300.000	982.756	-0.063	0.006	0.703	3.206	2.986e-12	0.966	2.767	2.519e-12
100.000	386.849	 36.267	-75.960	  18.960	7669.409	300.000	982.497	-0.063	0.005	0.701	3.215	2.966e-12	0.964	2.772	2.500e-12
110.000	386.951	 36.919	-75.954	  18.963	7669.265	300.000	982.296	-0.062	0.005	0.698	3.225	2.931e-12	0.962	2.778	2.468e-12
120.000	387.055	 37.570	-75.946	  18.967	7669.118	300.000	982.156	-0.061	0.005	0.695	3.235	2.892e-12	0.959	2.785	2.434e-12
130.000	387.161	 38.221	-75.938	  18.970	7668.969	300.000	982.079	-0.061	0.005	0.692	3.246	2.856e-12	0.956	2.791	2.401e-12
140.000	387.269	 38.873	-75.929	  18.973	7668.818	300.000	982.069	-0.060	0.004	0.688	3.258	2.834e-12	0.954	2.799	2.381e-12
150.000	387.379	 39.524	-75.919	  18.977	7668.664	300.000	982.128	-0.059	0.004	0.685	3.271	2.821e-12	0.951	2.806	2.368e-12
160.000	387.491	 40.175	-75.908	  18.980	7668.507	300.000	982.257	-0.059	0.004	0.681	3.285	2.798e-12	0.948	2.814	2.347e-12
170.000	387.605	 40.825	-75.896	  18.984	7668.349	300.000	982.460	-0.058	0.004	0.677	3.299	2.786e-12	0.945	2.823	2.335e-12
180.000	387.720	 41.476	-75.883	  18.988	7668.188	300.000	982.739	-0.057	0.003	0.673	3.314	2.781e-12	0.942	2.831	2.328e-12
190.000	387.837	 42.127	-75.868	  18.991	7668.026	300.000	983.094	-0.056	0.003	0.669	3.331	2.781e-12	0.938	2.841	2.326e-12
200.000	387.955	 42.777	-75.853	  18.995	7667.861	300.000	983.529	-0.055	0.002	0.665	3.347	2.769e-12	0.935	2.850	2.314e-12
210.000	388.075	 43.428	-75.836	  18.999	7667.695	300.000	984.045	-0.055	0.002	0.662	3.363	2.764e-12	0.932	2.860	2.307e-12
220.000	388.196	 44.078	-75.818	  19.003	7667.528	300.000	984.643	-0.054	0.002	0.658	3.378	2.742e-12	0.929	2.868	2.287e-12
230.000	388.319	 44.728	-75.799	  19.007	7667.359	300.000	985.325	-0.053	0.002	0.655	3.391	2.724e-12	0.926	2.876	2.270e-12
240.000	388.442	 45.378	-75.779	  19.011	7667.189	300.000	986.092	-0.053	0.001	0.652	3.404	2.712e-12	0.924	2.884	2.258e-12
250.000	388.566	 46.028	-75.757	  19.015	7667.017	300.000	986.944	-0.052	0.001	0.649	3.415	2.687e-12	0.922	2.891	2.235e-12
260.000	388.692	 46.678	-75.733	  19.020	7666.845	300.000	987.882	-0.051	0.001	0.647	3.426	2.673e-12	0.920	2.898	2.222e-12
270.000	388.818	 47.328	-75.708	  19.024	7666.671	300.000	988.907	-0.051	0.001	0.645	3.436	2.675e-12	0.918	2.905	2.222e-12
280.000	388.945	 47.978	-75.681	  19.029	7666.497	300.000	990.019	-0.050	0.001	0.643	3.445	2.695e-12	0.917	2.911	2.236e-12
290.000	389.072	 48.627	-75.653	  19.033	7666.322	300.000	991.218	-0.050	0.001	0.641	3.454	2.722e-12	0.915	2.916	2.257e-12
300.000	389.200	 49.277	-75.623	  19.038	7666.147	300.000	992.504	-0.049	0.001	0.639	3.462	2.736e-12	0.914	2.922	2.267e-12
310.000	389.328	 49.926	-75.590	  19.043	7665.971	300.000	993.876	-0.049	0.001	0.637	3.470	2.740e-12	0.913	2.927	2.269e-12
