0.000	413.433	-72.238	 95.910	   6.390	7637.471	300.000	1160.474	0.033	0.002	0.588	3.810	2.358e-12	0.871	3.145	1.927e-12
10.000	413.569	-72.874	 96.211	   6.413	7637.299	300.000	1159.010	0.033	0.002	0.586	3.819	2.362e-12	0.870	3.149	1.930e-12
20.000	413.699	-73.510	 96.538	   6.438	7637.132	300.000	1157.405	0.032	0.002	0.584	3.832	2.383e-12	0.868	3.154	1.946e-12
30.000	413.824	-74.145	 96.893	   6.464	7636.972	300.000	1155.663	0.031	0.002	0.582	3.844	2.363e-12	0.867	3.159	1.930e-12
40.000	413.943	-74.779	 97.281	   6.493	7636.819	300.000	1153.793	0.030	0.002	0.580	3.855	2.308e-12	0.865	3.163	1.884e-12
50.000	414.058	-75.412	 97.705	   6.524	7636.672	300.000	1151.800	0.030	0.002	0.578	3.864	2.271e-12	0.864	3.166	1.854e-12
60.000	414.167	-76.044	 98.170	   6.558	7636.532	300.000	1149.690	0.029	0.002	0.576	3.877	2.270e-12	0.862	3.171	1.853e-12
70.000	414.271	-76.676	 98.682	   6.595	7636.399	300.000	1147.471	0.028	0.002	0.574	3.887	2.277e-12	0.861	3.175	1.859e-12
80.000	414.369	-77.305	 99.248	   6.635	7636.272	300.000	1145.148	0.028	0.002	0.572	3.900	2.317e-12	0.859	3.179	1.891e-12
90.000	414.462	-77.933	 99.877	   6.680	7636.153	300.000	1142.730	0.027	0.002	0.570	3.913	2.402e-12	0.858	3.183	1.961e-12
100.000	414.549	-78.560	100.577	   6.729	7636.040	300.000	1140.223	0.026	0.002	0.567	3.927	2.480e-12	0.856	3.188	2.024e-12
110.000	414.631	-79.184	101.363	   6.784	7635.934	300.000	1137.635	0.025	0.003	0.565	3.942	2.520e-12	0.854	3.192	2.057e-12
120.000	414.707	-79.805	102.248	   6.846	7635.835	300.000	1134.971	0.025	0.003	0.563	3.955	2.501e-12	0.853	3.196	2.042e-12
130.000	414.778	-80.424	103.251	   6.916	7635.744	300.000	1132.241	0.024	0.003	0.561	3.968	2.433e-12	0.851	3.199	1.987e-12
