0.000	412.867	-66.155	107.285	   7.149	7638.545	300.000	1173.350	0.040	-0.004	0.617	3.657	1.621e-12	0.874	3.129	1.337e-12
10.000	413.058	-66.796	107.437	   7.162	7638.306	300.000	1173.355	0.039	-0.004	0.614	3.674	1.586e-12	0.872	3.137	1.307e-12
20.000	413.243	-67.436	107.599	   7.175	7638.072	300.000	1173.177	0.038	-0.004	0.610	3.690	1.565e-12	0.869	3.144	1.289e-12
30.000	413.424	-68.076	107.772	   7.190	7637.844	300.000	1172.818	0.037	-0.004	0.607	3.707	1.545e-12	0.867	3.151	1.272e-12
40.000	413.600	-68.715	107.958	   7.205	7637.621	300.000	1172.281	0.036	-0.004	0.604	3.724	1.520e-12	0.865	3.159	1.252e-12
50.000	413.772	-69.355	108.157	   7.221	7637.405	300.000	1171.568	0.036	-0.003	0.601	3.742	1.485e-12	0.862	3.165	1.223e-12
60.000	413.939	-69.993	108.371	   7.238	7637.194	300.000	1170.685	0.035	-0.003	0.597	3.760	1.461e-12	0.860	3.173	1.202e-12
70.000	414.101	-70.631	108.600	   7.256	7636.990	300.000	1169.634	0.034	-0.003	0.594	3.778	1.466e-12	0.858	3.179	1.206e-12
80.000	414.257	-71.269	108.848	   7.275	7636.791	300.000	1168.420	0.033	-0.003	0.591	3.797	1.472e-12	0.855	3.186	1.211e-12
90.000	414.409	-71.906	109.115	   7.296	7636.599	300.000	1167.047	0.032	-0.003	0.587	3.816	1.469e-12	0.853	3.193	1.209e-12
100.000	414.556	-72.543	109.404	   7.318	7636.414	300.000	1165.520	0.031	-0.003	0.584	3.835	1.461e-12	0.850	3.201	1.203e-12
110.000	414.698	-73.179	109.717	   7.341	7636.234	300.000	1163.845	0.030	-0.003	0.581	3.855	1.477e-12	0.848	3.207	1.216e-12
120.000	414.834	-73.814	110.057	   7.367	7636.062	300.000	1162.027	0.029	-0.003	0.577	3.875	1.516e-12	0.846	3.214	1.248e-12
130.000	414.965	-74.449	110.427	   7.394	7635.895	300.000	1160.072	0.028	-0.003	0.574	3.895	1.554e-12	0.844	3.219	1.279e-12
140.000	415.091	-75.082	110.831	   7.424	7635.736	300.000	1157.985	0.027	-0.002	0.570	3.916	1.574e-12	0.842	3.224	1.295e-12
