0.000	412.742	-65.123	113.865	   7.587	7638.866	300.000	1157.931	0.029	-0.013	0.609	3.673	2.127e-12	0.820	3.270	1.774e-12
10.000	412.946	-65.764	114.002	   7.599	7638.611	300.000	1158.167	0.029	-0.013	0.607	3.682	2.099e-12	0.819	3.273	1.751e-12
20.000	413.145	-66.405	114.147	   7.612	7638.360	300.000	1158.231	0.029	-0.013	0.606	3.683	2.086e-12	0.819	3.275	1.735e-12
30.000	413.340	-67.045	114.303	   7.625	7638.116	300.000	1158.125	0.028	-0.013	0.604	3.693	2.058e-12	0.818	3.277	1.712e-12
40.000	413.530	-67.686	114.469	   7.639	7637.877	300.000	1157.850	0.028	-0.012	0.602	3.703	2.048e-12	0.818	3.279	1.703e-12
50.000	413.716	-68.325	114.647	   7.653	7637.643	300.000	1157.410	0.028	-0.012	0.600	3.713	2.018e-12	0.817	3.281	1.677e-12
60.000	413.897	-68.965	114.838	   7.669	7637.416	300.000	1156.807	0.027	-0.012	0.599	3.723	1.994e-12	0.817	3.283	1.657e-12
70.000	414.073	-69.603	115.042	   7.685	7637.195	300.000	1156.043	0.027	-0.012	0.597	3.733	1.984e-12	0.816	3.285	1.649e-12
80.000	414.244	-70.242	115.262	   7.703	7636.979	300.000	1155.123	0.027	-0.011	0.595	3.743	1.997e-12	0.816	3.286	1.659e-12
90.000	414.411	-70.880	115.498	   7.721	7636.770	300.000	1154.049	0.026	-0.011	0.593	3.754	2.056e-12	0.815	3.288	1.707e-12
100.000	414.572	-71.517	115.752	   7.741	7636.566	300.000	1152.826	0.026	-0.011	0.591	3.764	2.124e-12	0.814	3.290	1.764e-12
110.000	414.729	-72.154	116.028	   7.762	7636.369	300.000	1151.458	0.026	-0.011	0.589	3.775	2.204e-12	0.815	3.290	1.830e-12
120.000	414.880	-72.791	116.325	   7.785	7636.179	300.000	1149.950	0.025	-0.010	0.587	3.787	2.298e-12	0.814	3.291	1.907e-12
130.000	415.026	-73.426	116.648	   7.809	7635.995	300.000	1148.305	0.025	-0.010	0.585	3.798	2.417e-12	0.814	3.293	2.006e-12
140.000	415.167	-74.061	116.999	   7.835	7635.817	300.000	1146.531	0.025	-0.010	0.583	3.810	2.526e-12	0.813	3.294	2.095e-12
150.000	415.302	-74.695	117.382	   7.864	7635.646	300.000	1144.630	0.024	-0.010	0.581	3.822	2.565e-12	0.813	3.295	2.128e-12
160.000	415.432	-75.328	117.801	   7.894	7635.482	300.000	1142.610	0.024	-0.009	0.579	3.834	2.531e-12	0.812	3.296	2.099e-12
170.000	415.557	-75.961	118.260	   7.928	7635.325	300.000	1140.476	0.024	-0.009	0.577	3.846	2.458e-12	0.812	3.295	2.038e-12
180.000	415.676	-76.592	118.765	   7.964	7635.175	300.000	1138.234	0.023	-0.009	0.575	3.858	2.433e-12	0.812	3.297	2.018e-12
190.000	415.790	-77.221	119.323	   8.004	7635.031	300.000	1135.890	0.023	-0.008	0.573	3.871	2.490e-12	0.811	3.297	2.065e-12
