0.000	394.262	 74.589	 82.823	   5.518	7659.290	300.000	918.953	0.034	-0.003	0.592	3.685	1.375e-12	0.859	3.108	1.124e-12
10.000	394.201	 73.951	 83.203	   5.546	7659.375	300.000	915.697	0.035	-0.003	0.595	3.668	1.368e-12	0.862	3.101	1.118e-12
20.000	394.137	 73.312	 83.552	   5.572	7659.463	300.000	912.387	0.035	-0.003	0.598	3.617	1.370e-12	0.863	3.094	1.109e-12
30.000	394.070	 72.672	 83.872	   5.596	7659.555	300.000	909.027	0.036	-0.003	0.601	3.600	1.365e-12	0.866	3.087	1.105e-12
40.000	394.001	 72.032	 84.168	   5.619	7659.650	300.000	905.622	0.037	-0.003	0.604	3.583	1.361e-12	0.868	3.079	1.102e-12
50.000	393.929	 71.391	 84.441	   5.640	7659.749	300.000	902.175	0.038	-0.003	0.606	3.567	1.356e-12	0.870	3.072	1.098e-12
60.000	393.855	 70.750	 84.694	   5.659	7659.851	300.000	898.691	0.038	-0.003	0.609	3.550	1.341e-12	0.872	3.064	1.086e-12
70.000	393.778	 70.108	 84.928	   5.678	7659.957	300.000	895.174	0.039	-0.003	0.612	3.534	1.321e-12	0.874	3.057	1.070e-12
80.000	393.699	 69.465	 85.146	   5.695	7660.065	300.000	891.628	0.040	-0.003	0.615	3.518	1.298e-12	0.876	3.049	1.051e-12
90.000	393.618	 68.822	 85.349	   5.711	7660.177	300.000	888.058	0.041	-0.003	0.618	3.503	1.281e-12	0.878	3.042	1.039e-12
100.000	393.534	 68.179	 85.538	   5.727	7660.292	300.000	884.469	0.041	-0.003	0.620	3.488	1.267e-12	0.879	3.035	1.027e-12
110.000	393.448	 67.536	 85.714	   5.741	7660.410	300.000	880.865	0.042	-0.004	0.623	3.473	1.259e-12	0.881	3.027	1.022e-12
120.000	393.360	 66.892	 85.879	   5.755	7660.530	300.000	877.250	0.043	-0.004	0.626	3.458	1.263e-12	0.883	3.019	1.025e-12
130.000	393.270	 66.248	 86.034	   5.768	7660.654	300.000	873.629	0.044	-0.004	0.628	3.444	1.258e-12	0.885	3.012	1.022e-12
140.000	393.178	 65.603	 86.178	   5.780	7660.780	300.000	870.007	0.044	-0.004	0.631	3.429	1.265e-12	0.887	3.005	1.027e-12
150.000	393.084	 64.958	 86.314	   5.792	7660.909	300.000	866.389	0.045	-0.004	0.634	3.415	1.268e-12	0.889	2.997	1.031e-12
160.000	392.989	 64.313	 86.441	   5.804	7661.040	300.000	862.778	0.046	-0.004	0.637	3.401	1.265e-12	0.891	2.990	1.029e-12
170.000	392.891	 63.668	 86.561	   5.814	7661.174	300.000	859.181	0.047	-0.004	0.639	3.387	1.260e-12	0.893	2.982	1.024e-12
180.000	392.792	 63.023	 86.673	   5.825	7661.310	300.000	855.600	0.047	-0.004	0.642	3.373	1.261e-12	0.894	2.975	1.026e-12
190.000	392.691	 62.377	 86.779	   5.834	7661.448	300.000	852.041	0.048	-0.004	0.644	3.360	1.250e-12	0.896	2.968	1.018e-12
200.000	392.589	 61.731	 86.878	   5.844	7661.589	300.000	848.508	0.049	-0.004	0.647	3.347	1.245e-12	0.898	2.961	1.014e-12
210.000	392.485	 61.085	 86.972	   5.853	7661.732	300.000	845.006	0.049	-0.004	0.650	3.334	1.237e-12	0.900	2.953	1.008e-12
220.000	392.380	 60.438	 87.060	   5.862	7661.876	300.000	841.538	0.050	-0.004	0.652	3.321	1.237e-12	0.901	2.946	1.009e-12
230.000	392.273	 59.792	 87.144	   5.870	7662.022	300.000	838.109	0.051	-0.005	0.655	3.308	1.236e-12	0.903	2.939	1.009e-12
240.000	392.165	 59.145	 87.222	   5.878	7662.170	300.000	834.724	0.051	-0.005	0.657	3.296	1.235e-12	0.905	2.932	1.008e-12
250.000	392.056	 58.498	 87.296	   5.886	7662.320	300.000	831.385	0.052	-0.005	0.660	3.283	1.222e-12	0.907	2.925	9.981e-13
260.000	391.947	 57.851	 87.366	   5.893	7662.472	300.000	828.097	0.053	-0.005	0.662	3.271	1.208e-12	0.909	2.919	9.872e-13
270.000	391.836	 57.204	 87.432	   5.900	7662.624	300.000	824.864	0.053	-0.005	0.665	3.259	1.198e-12	0.910	2.912	9.792e-13
280.000	391.724	 56.556	 87.494	   5.907	7662.778	300.000	821.689	0.054	-0.005	0.667	3.248	1.191e-12	0.912	2.905	9.740e-13
290.000	391.611	 55.909	 87.553	   5.914	7662.934	300.000	818.576	0.055	-0.005	0.670	3.237	1.197e-12	0.914	2.899	9.793e-13
