,0,1,2,3,4
0,0.011562170295447765,0.005427426772780813,0.0036960004365066083,0.0026947031288100396,0.002207057888653029
1,0.003083177683171565,0.0028088538143543887,0.002190908892465967,0.001861160205843732,0.0016826988902216694
2,4.9850448654037884e-05,4.9850448654037884e-05,4.9850448654037884e-05,4.9850448654037884e-05,4.9850448654037884e-05
3,0.000117096018735363,0.000117096018735363,0.000117096018735363,0.000117096018735363,0.000117096018735363
